city_ascii;lat;lng;iso2
Kuwait City;29.375;47.98;KW
Kingston;17.9714;-76.7931;JM
Vilnius;54.6833;25.2833;LT
San Salvador;13.6989;-89.1914;SV
Djibouti;11.595;43.1481;DJ
Lisbon;38.7452;-9.1604;PT
Kitchener;43.4186;-80.4728;CA
Tallinn;59.4372;24.745;EE
Cape Town;-33.925;18.425;ZA
Bratislava;48.1447;17.1128;SK
Tirana;41.33;19.82;AL
Canberra;-35.2931;149.1269;AU
Wellington;-41.2889;174.7772;NZ
Beirut;33.8869;35.5131;LB
Dodoma;-6.25;35.75;TZ
Halifax;44.6475;-63.5906;CA
Bissau;11.8592;-15.5956;GW
Juba;4.85;31.6;SS
Port Moresby;-9.4789;147.1494;PG
Yamoussoukro;6.8161;-5.2742;CI
Victoria;48.4283;-123.3647;CA
Maseru;-29.31;27.48;LS
Nicosia;35.1725;33.365;CY
Windhoek;-22.57;17.0836;NA
Porto-Novo;6.4833;2.6167;BJ
Sucre;-19.0431;-65.2592;BO
San Jose;9.9333;-84.0833;CR
Ljubljana;46.05;14.5167;SI
Sarajevo;43.8667;18.4167;BA
Nassau;25.0667;-77.3333;BS
Bloemfontein;-29.1;26.2167;ZA
Gaborone;-24.6569;25.9086;BW
Paramaribo;5.8667;-55.1667;SR
Dili;-8.5586;125.5736;TL
Pristina;42.6667;21.1667;XK
Georgetown;6.7833;-58.1667;GY
Malabo;3.7521;8.7737;GQ
Brussels;50.8467;4.3517;BE
Male;4.175;73.5083;MV
Podgorica;42.4397;19.2661;ME
Manama;26.2167;50.5831;BH
Port Louis;-20.1667;57.5;MU
New Delhi;28.7;77.2;IN
Bern;46.948;7.4474;CH
Reykjavik;64.1475;-21.935;IS
Praia;14.9177;-23.5092;CV
Luxembourg;49.6106;6.1328;LU
Sri Jayewardenepura Kotte;6.9;79.9164;LK
Bridgetown;13.0975;-59.6167;BB
Moroni;-11.7036;43.2536;KM
Thimphu;27.4833;89.6333;BT
Mbabane;-26.3167;31.1333;SZ
Honiara;-9.4333;159.95;SB
Suva;-18.1333;178.4333;FJ
Castries;14.0167;-60.9833;LC
Sao Tome;0.3333;6.7333;ST
Port-Vila;-17.75;168.3;VU
Bandar Seri Begawan;4.9167;114.9167;BN
Monaco;43.7396;7.4069;MC
Gitega;-3.4264;29.9306;BI
Port of Spain;10.6667;-61.5167;TT
Apia;-13.8333;-171.8333;WS
Vaduz;47.1415;9.5215;LI
Banjul;13.4531;-16.5775;GM
Tarawa;1.3382;173.0176;KI
Victoria;-4.6236;55.4544;SC
Majuro;7.1167;171.3667;MH
Kingstown;13.1667;-61.2333;VC
Nuku`alofa;-21.1347;-175.2083;TO
Saint John's;17.1211;-61.8447;AG
Andorra la Vella;42.5;1.5;AD
Belmopan;17.25;-88.7675;BZ
Roseau;15.3;-61.3833;DM
Basseterre;17.2983;-62.7342;KN
Pago Pago;-14.274;-170.7046;AS
Valletta;35.8978;14.5125;MT
Palikir;6.9178;158.185;FM
Funafuti;-8.5167;179.2167;TV
Lobamba;-26.4167;31.1667;SZ
Saint George's;12.0444;-61.7417;GD
San Marino;43.932;12.4484;SM
Al Quds;31.7764;35.2269;XW
Capitol Hill;15.2137;145.7546;MP
Hagta;13.4745;144.7504;GU
Ngerulmud;7.5006;134.6242;PW
Bareilly;28.364;79.415;IN
Quang Ha;16.06;108.25;VN
Kitaku;33.8704;130.82;JP
Jodhpur;26.2918;73.0168;IN
Xingcheng;24.1681;115.6669;CN
Dongtai;32.8534;120.3037;CN
Joinvile;-26.32;-48.8399;BR
Yingcheng;24.1876;113.4042;CN
Dnipro;48.45;34.9833;UA
Glasgow;55.8609;-4.2514;GB
Chiba;35.6;140.1;JP
Danyang;31.9948;119.575;CN
Natal;-6.9838;-60.2699;BR
Naples;40.8333;14.25;IT
Zhaodong;46.0635;125.9773;CN
Xibeijie;39.737;98.5049;CN
Kirkuk;35.4667;44.4;IQ
Huilong;31.8131;121.6574;CN
Tongjin;37.2361;127.2011;KR
Oklahoma City;35.4676;-97.5136;US
Toulouse;43.6045;1.444;FR
Denizli;37.7731;29.0878;TR
Dispur;26.15;91.77;IN
Coimbatore;11;76.9667;IN
Luocheng;22.7645;111.5745;CN
Guwahati;26.1667;91.7667;IN
Shima;24.4475;117.8118;CN
Songnam;37.4386;127.1378;KR
Solapur;17.6833;75.9167;IN
Tangier;35.7847;-5.8125;MA
Anqiu;36.3619;119.1072;CN
Feicheng;36.186;116.772;CN
Taishan;22.2486;112.785;CN
Meishan;34.1736;112.839;CN
Kisangani;0.5153;25.1911;CD
Khartoum North;15.6333;32.6333;SD
Aguascalientes;21.876;-102.296;MX
Marrakech;31.6295;-7.9811;MA
Nada;19.5;109.5833;CN
Donetsk;48.0089;37.8042;UA
Taihecun;45.768;131.0063;CN
Wuchuan;21.4571;110.7659;CN
Trujillo;-8.1119;-79.0289;PE
Cebu City;10.3;123.9;PH
Taihe;30.8706;105.3784;CN
Olinda;-8;-34.85;BR
Bridgeport;41.1918;-73.1953;US
Trichinopoly;10.8269;78.6928;IN
Xin'an;34.3662;118.3369;CN
Padang;-0.9556;100.3606;ID
Qingzhou;36.6967;118.4797;CN
Buffalo;42.9016;-78.8487;US
Xinyi;22.3559;110.9369;CN
Lichuan;30.2965;108.9378;CN
Daye;30.1003;114.9699;CN
Fort Worth;32.7811;-97.3473;US
Zhuanghe;39.6896;122.9664;CN
Hartford;41.7661;-72.6834;US
Ad Dammam;26.4333;50.1;SA
Bucheon;37.4989;126.7831;KR
Lhasa;29.65;91.1;CN
Homs;34.7333;36.7167;SY
Jiaozhou;36.2481;119.9625;CN
Merida;20.97;-89.62;MX
Dengtalu;36.08;114.35;CN
Zaria;11.0667;7.7;NG
Hubli;15.36;75.125;IN
Abeokuta;7.15;3.35;NG
Tucson;32.1545;-110.8782;US
Krasnodar;45.0333;38.9833;RU
Natal;-5.795;-35.2089;BR
Novo Hamburgo;-29.7096;-51.14;BR
Chihuahua;28.6353;-106.0889;MX
Klang;3.0333;101.45;MY
Turin;45.0667;7.7;IT
Jos;9.9333;8.8833;NG
Laiyang;36.9758;120.7136;CN
Jalandhar;31.3256;75.5792;IN
Campo Grande;-20.4686;-54.6222;BR
Sale;34.05;-6.8167;MA
Barinas;8.6333;-70.2167;VE
Marseille;43.2964;5.37;FR
Kaifeng Chengguanzhen;34.85;114.35;CN
Eskisehir;39.7767;30.5206;TR
Gaomi;36.3833;119.75;CN
Ipoh;4.6;101.07;MY
Hai'an;32.532;120.4604;CN
Liverpool;53.4;-2.9833;GB
Zamboanga City;6.9167;122.0833;PH
Oran;35.6969;-0.6331;DZ
Southampton;50.9;-1.4;GB
Weichanglu;37.1792;119.9333;CN
Pekanbaru;0.5333;101.45;ID
Portsmouth;50.8058;-1.0872;GB
Leping;28.9632;117.1203;CN
Erbil;36.1911;44.0094;IQ
Kermanshah;34.3167;47.0686;IR
Hailun;47.4585;126.9632;CN
Yangchun;22.1667;111.7833;CN
Macheng;31.1817;115.0189;CN
Ilorin;8.5;4.55;NG
Teresina;-5.0949;-42.8042;BR
Omaha;41.2627;-96.0522;US
Yuci;37.6804;112.73;CN
Saratov;51.5333;46;RU
Iguacu;-22.74;-43.47;BR
El Paso;31.8479;-106.4309;US
Denpasar;-8.6667;115.2167;ID
Dehui;44.5323;125.6965;CN
Naucalpan de Juarez;19.4753;-99.2378;MX
Bhubaneshwar;20.2644;85.8281;IN
Tongchuan;34.9057;108.9422;CN
Cheongju;36.6372;127.4897;KR
Warri;5.5167;5.75;NG
Pointe-Noire;-4.7889;11.8653;CG
Rongjiawan;29.3801;113.1;CN
San Luis Potosi;22.1511;-100.9761;MX
Butterworth;5.3942;100.3664;MY
Bhayandar;19.3;72.85;IN
Renqiu;38.7094;116.1008;CN
Toluca;19.2925;-99.6569;MX
Honolulu;21.3294;-157.846;US
Queretaro;20.5875;-100.3928;MX
Xindi;29.8182;113.4653;CN
Wu'an;36.6941;114.1847;CN
Sao Bernardo do Campo;-23.6939;-46.565;BR
Hermosillo;29.0989;-110.9542;MX
Wutong;30.6326;120.5474;CN
Taguig City;14.5167;121.05;PH
Saltillo;25.4333;-101;MX
Gaoyou;32.7847;119.4432;CN
Hejian;38.4451;116.0897;CN
Yiyang;26.4103;112.3913;CN
Puxi;35.2125;114.735;CN
Zijinglu;34.7513;112.9854;CN
Xiashi;30.5333;120.6833;CN
Trabzon;41.005;39.7225;TR
Joao Pessoa;-7.0833;-34.8333;BR
Dongyang;29.2785;120.2282;CN
McAllen;26.2273;-98.2471;US
Valencia;39.4667;-0.375;ES
Qingping;34.538;113.3796;CN
Niigata;37.9161;139.0364;JP
Hamamatsu;34.7167;137.7333;JP
Morelia;19.7683;-101.1894;MX
Pasig City;14.575;121.0833;PH
Moradabad;28.8418;78.7568;IN
Culiacan;24.8069;-107.3939;MX
Xiangxiang;27.7389;112.5223;CN
Malang;-7.98;112.62;ID
Xingyi;25.091;104.9011;CN
Chaohucun;31.6783;117.7353;CN
Fuyang;30.0533;119.9519;CN
Antipolo;14.5842;121.1763;PH
Nottingham;52.95;-1.15;GB
Cencheng;22.9297;111.0186;CN
Krakow;50.0614;19.9372;PL
Hempstead;40.6629;-73.6089;US
Erzurum;39.9097;41.2756;TR
Al `Ayn;24.2075;55.7447;AE
Songzi;30.1772;111.7732;CN
Laixi;36.8667;120.5333;CN
Zhongba;31.7761;104.7406;CN
Qingnian;36.8494;115.7061;CN
Albuquerque;35.1053;-106.6464;US
Kaduna;10.5231;7.4403;NG
Tlalnepantla;19.5367;-99.1947;MX
Xinhualu;34.3962;113.7249;CN
Guangshui;31.6189;113.8229;CN
Frankfurt;50.1136;8.6797;DE
Samarinda;-0.5022;117.1536;ID
Changhua;24.0667;120.5333;TW
Pietermaritzburg;-29.5833;30.4167;ZA
Hungnam;39.8231;127.6232;KP
Kolhapur;16.7;74.2333;IN
Ciudad Guayana;8.3596;-62.6517;VE
Cucuta;7.9075;-72.5047;CO
Licheng;31.4174;119.4786;CN
Thiruvananthapuram;8.5;76.8997;IN
Tyumen;57.15;65.5333;RU
San Cristobal;7.7682;-72.2322;VE
Zaporizhzhia;47.8378;35.1383;UA
Cancun;21.1606;-86.8475;MX
Kumamoto;32.8031;130.7078;JP
Chengguan;35.4599;113.7975;CN
Nehe;48.48;124.8738;CN
Sokoto;13.0622;5.2339;NG
Birmingham;33.5277;-86.7987;US
Zunhua;40.1881;117.9593;CN
Orumiyeh;37.55;45.1;IR
Oyo;7.8333;3.9333;NG
Wugang;26.7345;110.6293;CN
Shuangqiao;35.0833;112.5833;CN
Rennes;48.1147;-1.6794;FR
Sizhan;39.0099;106.3694;CN
Langzhong;31.5833;105.972;CN
Bristol;51.45;-2.5833;GB
Qian'an;40.0059;118.6973;CN
Lviv;49.8419;24.0315;UA
Zouping;36.8625;117.7424;CN
Bremen;53.1153;8.7975;DE
Reynosa;26.0922;-98.2778;MX
An Najaf;32.029;44.3396;IQ
Sagamihara;35.5667;139.3667;JP
Guli;28.9008;120.0284;CN
Sarasota;27.3386;-82.5431;US
Okayama;34.65;133.9167;JP
Mississauga;43.6;-79.65;CA
Lingbao Chengguanzhen;34.5221;110.8786;CN
Anlu;31.2575;113.6783;CN
Wusong;30.9333;117.7667;CN
Dayton;39.7797;-84.1998;US
Enugu;6.4403;7.4942;NG
George Town;5.4145;100.3292;MY
Jaboatao;-8.1803;-35.0014;BR
Santo Andre;-23.6572;-46.5333;BR
Xichang;27.8983;102.2706;CN
Soledad;10.92;-74.77;CO
Chengxiang;31.4515;121.1043;CN
Tolyatti;53.5167;49.4167;RU
Saharanpur;29.964;77.546;IN
Warangal;17.9756;79.6011;IN
Osasco;-23.5328;-46.7919;BR
Dashiqiao;40.6328;122.5021;CN
Latakia;35.5236;35.7917;SY
Rochester;43.168;-77.6162;US
Fresno;36.7831;-119.7941;US
Banjarmasin;-3.3333;114.5833;ID
Salem;11.65;78.1667;IN
Changsha;22.3762;112.6877;CN
Grenoble;45.1715;5.7224;FR
Shishi;24.7355;118.6434;CN
Guadalupe;25.6775;-100.2597;MX
Aracaju;-10.9111;-37.0717;BR
Bauchi;10.3158;9.8442;NG
Hamilton;43.2567;-79.8692;CA
Lodz;51.7769;19.4547;PL
Miluo Chengguanzhen;28.8049;113.0745;CN
Gaizhou;40.4019;122.3499;CN
Shizuoka;34.9756;138.3825;JP
Malegaon;20.55;74.55;IN
Karbala';32.6167;44.0333;IQ
Leling;37.7333;117.2167;CN
Sao Jose dos Campos;-23.1789;-45.8869;BR
Jianshe;34.2189;113.7693;CN
Acapulco de Juarez;16.8636;-99.8825;MX
Sheffield;53.3833;-1.4667;GB
Jingcheng;32.0058;120.2547;CN
City of Paranaque;14.4667;121.0167;PH
Kochi;9.9667;76.2833;IN
Allentown;40.5961;-75.4756;US
Bahawalpur;29.3956;71.6722;PK
Tasikmalaya;-7.3333;108.2;ID
Macau;22.203;113.545;MO
Torreon;25.5394;-103.4486;MX
Xinmin;41.9952;122.8224;CN
Shanhu;29.5908;120.8176;CN
Zhongshu;27.8116;106.4133;CN
Xigaze;29.2649;88.8799;CN
Gold Coast;-28.0167;153.4;AU
Palermo;38.1157;13.3613;IT
Cagayan de Oro;8.4833;124.65;PH
Gorakhpur;26.7611;83.3667;IN
Pinghu;30.7005;121.0104;CN
Guankou;30.9933;103.624;CN
Tulsa;36.1284;-95.9042;US
Yatou;37.1653;122.4867;CN
Songyang;34.4161;113.0424;CN
Cape Coral;26.6446;-81.9956;US
Ch'ongjin;41.8;129.7831;KP
Sao Jose dos Pinhais;-25.57;-49.18;BR
Puyang Chengguanzhen;35.7004;114.98;CN
Qionghu;28.8417;112.3595;CN
Yanshi Chengguanzhen;34.723;112.7796;CN
Ribeirao Preto;-21.1783;-47.8067;BR
Dasmarinas;14.3294;120.9367;PH
Huambo;-12.7667;15.7333;AO
Wenchang;31.054;116.9507;CN
Shulan;44.4167;126.95;CN
Catia La Mar;10.6;-67.0333;VE
Bouake;7.6833;-5.0331;CI
As Sulaymaniyah;35.55;45.4333;IQ
Hwasu-dong;37.2;126.7667;KR
Jeonju;35.8219;127.1489;KR
Durango;24.0167;-104.6667;MX
Shimoga;13.9304;75.56;IN
Ansan;37.3236;126.8219;KR
Bulawayo;-20.1667;28.5667;ZW
Xiping;25.6005;103.8166;CN
Sanhe;39.9808;117.0701;CN
Guntur;16.3;80.45;IN
Dali;25.7003;100.1564;CN
Concord;37.9722;-122.0016;US
Tiruppur;11.1075;77.3398;IN
Ch'onan;36.8064;127.1522;KR
Zaragoza;41.6483;-0.883;ES
Izhevsk;56.85;53.2167;RU
Guixi;28.2861;117.2083;CN
Honcho;35.6947;139.9825;JP
Sorocaba;-23.5019;-47.4578;BR
Villahermosa;17.9892;-92.9281;MX
Petaling Jaya;3.1073;101.6067;MY
Wuxue;29.8518;115.5539;CN
Utrecht;52.1003;5.12;NL
Kikwit;-5.0333;18.8167;CD
Colorado Springs;38.8674;-104.7606;US
Valenzuela;14.7;120.9833;PH
Gaobeidian;39.3257;115.8678;CN
Qufu;35.6;116.9833;CN
Ruiming;25.8833;116.0333;CN
Wroclaw;51.1077;17.0353;PL
Rasht;37.2833;49.6;IR
Nantes;47.2181;-1.5528;FR
Stuttgart;48.7761;9.1775;DE
Al Hufuf;25.3608;49.5997;SA
Xinshi;31.0236;113.1079;CN
Cochabamba;-17.3935;-66.157;BO
Barnaul;53.3567;83.7872;RU
Tripoli;34.4333;35.8333;LB
Jin'e;29.3395;105.2868;CN
Benghazi;32.1167;20.0667;LY
Kryvyy Rih;47.9086;33.3433;UA
Yanggok;37.6367;127.2142;KR
Changping;40.2248;116.1944;CN
Raurkela;22.2492;84.8828;IN
Halwan;29.8419;31.3342;EG
Charleston;32.8153;-79.9628;US
Chimalhuacan;19.4167;-98.9;MX
Xinxing;39.8734;124.1453;CN
Suohe;34.7879;113.392;CN
Mangalore;12.8703;74.8806;IN
Zhuangyuan;37.3;120.8333;CN
Ulyanovsk;54.3167;48.3667;RU
Irkutsk;52.2833;104.3;RU
Nanded;19.15;77.3333;IN
Bacoor;14.4624;120.9645;PH
Pontianak;-0.0206;109.3414;ID
Bazhou;39.1235;116.386;CN
Springfield;42.1155;-72.5395;US
Turpan;42.95;89.1822;CN
Dusseldorf;51.2311;6.7724;DE
Xingtai;37.0659;114.4753;CN
Meihekou;42.5279;125.678;CN
Jurong;31.9579;119.1595;CN
Zhugang;28.1277;121.2288;CN
Khabarovsk;48.4833;135.0667;RU
Xinji;37.9423;115.2118;CN
Hamhung;39.9167;127.5333;KP
Serang;-6.12;106.1503;ID
Buraydah;26.3333;43.9667;SA
Ta`izz;13.5789;44.0219;YE
Montpellier;43.6119;3.8772;FR
San Miguel de Tucuman;-26.8167;-65.2167;AR
Yaroslavl;57.6167;39.85;RU
Zhangshu;28.0667;115.5375;CN
Grand Rapids;42.962;-85.6562;US
Vladivostok;43.1167;131.9;RU
Kuantan;3.8167;103.3333;MY
Cuttack;20.45;85.8667;IN
Jambi;-1.59;103.61;ID
Zhuozhou;39.4887;115.9918;CN
Uberlandia;-18.9189;-48.2769;BR
Gothenburg;57.6717;11.981;SE
Tianchang;32.6853;119.0041;CN
Canoas;-29.92;-51.18;BR
Sargodha;32.0836;72.6711;PK
Las Pinas City;14.45;120.9833;PH
Cimahi;-6.8833;107.5333;ID
Kawaguchi;35.8078;139.7242;JP
Tuxtla;16.7528;-93.1167;MX
Balikpapan;-1.1489;116.9031;ID
Qamdo;31.1375;97.1777;CN
Durban;-29.8583;31.025;ZA
Kagoshima;31.58;130.5281;JP
General Santos;6.1167;125.1667;PH
Chanda;19.95;79.3;IN
Al Hillah;23.4895;46.7564;SA
Makhachkala;42.9833;47.4833;RU
Mar del Plata;-38;-57.55;AR
Brampton;43.6833;-79.7667;CA
Luocheng;30.9793;104.28;CN
Mission Viejo;33.6095;-117.655;US
Dortmund;51.5139;7.4653;DE
Chuxiong;25.0461;101.5436;CN
Makati City;14.55;121.0333;PH
Albany;42.6664;-73.7987;US
Shah Alam;3.0833;101.5333;MY
Knoxville;35.9692;-83.9496;US
Essen;51.4508;7.0131;DE
Cuiaba;-15.5958;-56.0969;BR
Shangzhi;45.2116;127.962;CN
Botou;38.06;116.56;CN
Bucaramanga;7.1186;-73.1161;CO
Anyang;37.3925;126.9269;KR
Genoa;44.4072;8.934;IT
Kuiju;36.8528;119.3904;CN
Tlaquepaque;20.6167;-103.3167;MX
Hachioji;35.6667;139.3167;JP
Dehra Dun;30.318;78.029;IN
At Ta'if;21.2667;40.4167;SA
San Jose del Monte;14.8139;121.0453;PH
Bakersfield;35.3529;-119.0359;US
Ogden;41.2278;-111.9682;US
Xiulin;29.7211;112.4037;CN
Fu'an;27.1;119.6333;CN
Malaga;36.7167;-4.4167;ES
Tomsk;56.4886;84.9522;RU
Kerman;30.2833;57.0667;IR
Kingston upon Hull;53.7444;-0.3325;GB
Al Mahallah al Kubra;30.9667;31.1667;EG
Luofeng;37.359;120.396;CN
Lingyuan;41.2407;119.3957;CN
Baton Rouge;30.4418;-91.131;US
Pereira;4.8104;-75.68;CO
Ciudad Bolivar;8.1167;-63.55;VE
Durgapur;23.55;87.32;IN
Orenburg;51.7667;55.1;RU
Shenzhou;38.0005;115.5541;CN
Asansol;23.6833;86.9667;IN
Bacolod;10.6765;122.9509;PH
Akron;41.0798;-81.5219;US
New Haven;41.3112;-72.9246;US
Zhenzhou;32.2739;119.1619;CN
Surakarta;-7.5667;110.8167;ID
Tlajomulco de Zuniga;20.4736;-103.4431;MX
Jieshou;33.2605;115.3618;CN
Lanxi;29.2167;119.4722;CN
Zahedan;29.4833;60.8667;IR
Dangyang;30.8258;111.791;CN
Columbia;34.0376;-80.9037;US
Kemerovo;55.3333;86.0667;RU
Dresden;51.0493;13.7384;DE
Uyo;5.008;7.85;NG
Bhavnagar;21.765;72.1369;IN
Luanzhou;39.7396;118.6978;CN
Veracruz;19.1903;-96.1533;MX
Novokuznetsk;53.75;87.1167;RU
Nellore;14.4333;79.9667;IN
Chiclayo;-6.763;-79.8366;PE
Al Hudaydah;14.8022;42.9511;YE
Eslamshahr;35.5333;51.2;IR
Cabinda;-5.55;12.2;AO
Amravati;20.9333;77.75;IN
Korla;41.7646;86.1527;CN
Huanghua;38.371;117.3329;CN
Xingcheng;40.6189;120.7205;CN
Wancheng;18.8;110.4;CN
Kaiyuan;42.538;124.0371;CN
Leipzig;51.35;12.3833;DE
Fengcheng;40.4543;124.0646;CN
Ajmer;26.468;74.639;IN
Sihui;23.3448;112.6956;CN
Tinnevelly;8.7289;77.7081;IN
Fuding;27.2;120.2;CN
Maturin;9.7457;-63.1832;VE
An Nasiriyah;31.0539;46.2503;IQ
Al Hillah;32.4833;44.4333;IQ
Ibague;4.4378;-75.2006;CO
Hannover;52.3744;9.7386;DE
Poznan;52.4;16.9167;PL
Ryazan;54.6167;39.7167;RU
Panshi;42.9392;126.0561;CN
Kassala;15.45;36.4;SD
Chang'an;29.4761;113.448;CN
Wencheng;19.6167;110.75;CN
Shashi;30.32;112.23;CN
Aksu;41.1664;80.25;CN
Salta;-24.7883;-65.4106;AR
Kimhae;35.2342;128.8811;KR
Astrakhan;46.3333;48.0167;RU
Mingguang;32.7816;117.9899;CN
Naberezhnyye Chelny;55.7;52.3333;RU
Antwerp;51.2211;4.3997;BE
Bikaner;28.0181;73.3169;IN
Agartala;23.8333;91.2667;IN
Xalapa;19.54;-96.9275;MX
Ndola;-12.9683;28.6337;ZM
Hamadan;34.8065;48.5162;IR
Villavicencio;4.1425;-73.6294;CO
Ailan Mubage;43.9167;81.3167;CN
Ensenada;31.8578;-116.6058;MX
Lyon;45.76;4.84;FR
Bac Ninh;21.1861;106.0763;VN
Ciudad Apodaca;25.7833;-100.1833;MX
Santa Teresa del Tuy;10.2333;-66.65;VE
Londrina;-23.3;-51.18;BR
Penza;53.2;45;RU
Heroica Matamoros;25.8797;-97.5042;MX
Port Said;31.25;32.2833;EG
New Mirpur;33.1333;73.75;PK
Yucheng;36.9329;116.6403;CN
Bello;6.33;-75.57;CO
Meknes;33.8833;-5.55;MA
Nuremberg;49.4528;11.0778;DE
Pohang;36.0322;129.365;KR
Utsunomiya;36.55;139.8833;JP
Anda;46.4078;125.3252;CN
Jinghong;22.0057;100.7948;CN
Liaoyuan;42.8976;125.1381;CN
Mesa;33.4017;-111.718;US
Surrey;49.19;-122.8489;CA
Cuautitlan Izcalli;19.65;-99.25;MX
Ujjain;23.1828;75.7772;IN
Santa Marta;11.2361;-74.2017;CO
Beining;41.5933;121.7932;CN
Hai Duong;20.9411;106.3331;VN
Carrefour;18.5333;-72.4;HT
Homyel';52.4417;30.9833;BY
Leicester;52.6333;-1.1333;GB
Yanji;42.9044;129.5067;CN
Benguela;-12.55;13.4167;AO
Yicheng;31.7117;112.2551;CN
Tabuk;28.3972;36.5789;SA
Lipetsk;52.6167;39.6;RU
Ulhasnagar;19.2167;73.15;IN
Matsuyama;33.8333;132.7667;JP
Muntinlupa City;14.3833;121.05;PH
Kashgar;39.45;75.9833;CN
Linghai;41.1676;121.3558;CN
Aden;12.8;45.0333;YE
Jhansi;25.4486;78.5696;IN
Kitwe;-12.8208;28.2119;ZM
Aba;5.1167;7.3667;NG
Palm Bay;27.955;-80.6627;US
Pingtung;22.6761;120.4942;TW
Samarkand;39.6542;66.9597;UZ
Davangere;14.4667;75.9167;IN
Ichikawa;35.7219;139.9311;JP
Jammu;32.7333;74.85;IN
Mazatlan;23.22;-106.42;MX
Higashi-osaka;34.6794;135.6008;JP
Ile-Ife;7.4667;4.5667;NG
Kirov;58.6;49.65;RU
Madinat as Sadis min Uktubar;29.9361;30.9269;EG
Qaraghandy;49.8;73.1167;KZ
Mazatan;29.0167;-110.1333;MX
Duisburg;51.4322;6.7611;DE
Mykolaiv;46.9667;32;UA
Matsudo;35.7878;139.9031;JP
Provo;40.2457;-111.6457;US
Meicheng;30.6412;116.5689;CN
Niteroi;-22.8833;-43.1036;BR
Rouen;49.4428;1.0886;FR
Oujda-Angad;34.6867;-1.9114;MA
Johor Bahru;1.4556;103.7611;MY
Worcester;42.2705;-71.8079;US
Hongjiang;27.1167;109.95;CN
Chimbote;-9.0745;-78.5936;PE
Dengtacun;41.4237;123.3203;CN
Ixtapaluca;19.3186;-98.8822;MX
Zhijiang;30.4271;111.7506;CN
Chengjiao;35.4043;114.0593;CN
Beipiao;41.802;120.7621;CN
Murrieta;33.572;-117.1909;US
Kota Bharu;6.1333;102.25;MY
Heshan;22.7697;112.9578;CN
Ciudad Lopez Mateos;19.55;-99.2833;MX
Vinh;18.6733;105.6922;VN
Tultitlan de Mariano Escobedo;19.645;-99.1694;MX
Duyun;26.2672;107.5143;CN
Encheng;22.1879;112.3131;CN
Nishinomiya-hama;34.7333;135.3333;JP
Kandahar;31.6078;65.7053;AF
Cheboksary;56.1333;47.25;RU
Yuanping;38.7299;112.7134;CN
Port Sudan;19.6158;37.2164;SD
Valledupar;10.4603;-73.2597;CO
Edinburgh;55.953;-3.189;GB
Belgaum;15.8667;74.5;IN
Tula;54.2;37.6167;RU
Taozhou;30.8956;119.411;CN
Suez;29.9667;32.5333;EG
Shahe;36.8622;114.502;CN
Yazd;31.8972;54.3678;IR
Nazret;8.55;39.27;ET
Gaoping;35.7911;112.9259;CN
Brookhaven;40.8321;-72.9518;US
Greenville;34.8353;-82.3647;US
Arak;34.08;49.7;IR
San Nicolas de los Garza;25.75;-100.2833;MX
Gulbarga;17.3333;76.8333;IN
Juiz de Fora;-21.7642;-43.3503;BR
Dunhua;43.3667;128.2333;CN
Feira de Santana;-12.25;-38.97;BR
Jiaji;19.2431;110.4642;CN
Az Zarqa';32.0833;36.1;JO
Americana;-22.7392;-47.3314;BR
Ardabil;38.25;48.3;IR
Sylhet;24.9;91.8667;BD
Wichita;37.6896;-97.3442;US
Toledo;41.6639;-83.5822;US
Kaihua;23.3715;104.2437;CN
Caerdydd;51.4833;-3.1833;GB
Jamnagar;22.47;70.07;IN
Fuyuan;48.3614;134.2875;CN
Dhulia;20.9;74.7833;IN
Nampula;-15.1167;39.2667;MZ
Gaya;24.75;85.0167;IN
Piraeus;37.95;23.7;GR
Oita;33.2333;131.6067;JP
Florianopolis;-27.5933;-48.553;BR
Chiniot;31.7167;72.9833;PK
Jiannan;31.3446;104.1994;CN
Wuhai;39.6708;106.8114;CN
Kaliningrad;54.7167;20.5;RU
Sukkur;27.6995;68.8673;PK
Nangong;37.3606;115.3803;CN
Staten Island;40.5834;-74.1496;US
San Juan;-31.5375;-68.5364;AR
Vila Velha;-20.3364;-40.2936;BR
Macapa;0.033;-51.0653;BR
Des Moines;41.5725;-93.6105;US
Piura;-5.2008;-80.6253;PE
Jiaojiangcun;28.6804;121.45;CN
Laohekou;32.3849;111.6695;CN
Fujin;47.2489;132.0341;CN
Beian;48.2395;126.5037;CN
Celaya;20.5222;-100.8122;MX
Xiaoyi;37.1449;111.7718;CN
Strasbourg;48.5833;7.7458;FR
Lanus;-34.7;-58.4;AR
Qingzhen;26.5555;106.4646;CN
Jiangshan;28.7412;118.6225;CN
Ba`qubah;33.7447;44.6436;IQ
Tamale;9.4075;-0.8533;GH
Gdansk;54.3667;18.6333;PL
Kanazawa;36.5667;136.65;JP
Manado;1.4931;124.8413;ID
Jinchang;38.5168;102.1866;CN
Calabar;4.95;8.325;NG
Fukuyama;34.4858;133.3625;JP
Long Beach;33.7981;-118.1675;US
Malatya;38.3554;38.3337;TR
Hue;16.4667;107.5833;VN
Jalgaon;21.0167;75.5667;IN
Port St. Lucie;27.2796;-80.3883;US
Maua;-23.6678;-46.4608;BR
Monteria;8.76;-75.8856;CO
Tel Aviv-Yafo;32.0833;34.8;IL
Xicheng;23.3629;103.1545;CN
